ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh
IND,Meghalaya,3581142,Women with secondary or higher education,52,1,IA,India,2006,IA2006DHS,ED_LITR_W_SCH,211233010,I,413021,1413210,Region,Meghalaya,0,,0,1,EDLITRWSCH,IADHS2006413021,2005-06,DHS,320,2124,,
IND,Mizoram,2154589,Women with secondary or higher education,74,1,IA,India,2006,IA2006DHS,ED_LITR_W_SCH,211233010,I,413022,1413220,Region,Mizoram,0,,0,1,EDLITRWSCH,IADHS2006413022,2005-06,DHS,108,1791,,
IND,Nagaland,3409427,Women with secondary or higher education,59.8,1,IA,India,2006,IA2006DHS,ED_LITR_W_SCH,211233010,I,413023,1413230,Region,Nagaland,0,,0,1,EDLITRWSCH,IADHS2006413023,2005-06,DHS,163,3896,,
IND,Sikkim,3927228,Women with secondary or higher education,52.3,1,IA,India,2006,IA2006DHS,ED_LITR_W_SCH,211233010,I,413024,1413240,Region,Sikkim,0,,0,1,EDLITRWSCH,IADHS2006413024,2005-06,DHS,76,2127,,
IND,Tripura,2750178,Women with secondary or higher education,52.2,1,IA,India,2006,IA2006DHS,ED_LITR_W_SCH,211233010,I,413025,1413250,Region,Tripura,0,,0,1,EDLITRWSCH,IADHS2006413025,2005-06,DHS,475,1906,,
IND,Goa,2870924,Women with secondary or higher education,75.5,1,IA,India,2006,IA2006DHS,ED_LITR_W_SCH,211233010,I,413026,1413260,Region,Goa,0,,0,1,EDLITRWSCH,IADHS2006413026,2005-06,DHS,191,3464,,
IND,Gujarat,2545393,Women with secondary or higher education,53.7,1,IA,India,2006,IA2006DHS,ED_LITR_W_SCH,211233010,I,413027,1413270,Region,Gujarat,0,,0,1,EDLITRWSCH,IADHS2006413027,2005-06,DHS,6196,3729,,
IND,Maharashtra,1107617,Women with secondary or higher education,63,1,IA,India,2006,IA2006DHS,ED_LITR_W_SCH,211233010,I,413028,1413280,Region,Maharashtra,0,,0,1,EDLITRWSCH,IADHS2006413028,2005-06,DHS,12055,9034,,
IND,Andhra Pradesh including Telangana,2159233,Women with secondary or higher education,38.4,1,IA,India,2006,IA2006DHS,ED_LITR_W_SCH,211233010,I,413029,1413290,Region,Andhra Pradesh including Telangana,0,,0,1,EDLITRWSCH,IADHS2006413029,2005-06,DHS,9555,7128,,
IND,Karnataka,781046,Women with secondary or higher education,53.7,1,IA,India,2006,IA2006DHS,ED_LITR_W_SCH,211233010,I,413030,1413300,Region,Karnataka,0,,0,1,EDLITRWSCH,IADHS2006413030,2005-06,DHS,7424,6008,,
IND,Kerala,2156568,Women with secondary or higher education,85,1,IA,India,2006,IA2006DHS,ED_LITR_W_SCH,211233010,I,413031,1413310,Region,Kerala,0,,0,1,EDLITRWSCH,IADHS2006413031,2005-06,DHS,3572,3566,,
IND,Tamil Nadu,1250181,Women with secondary or higher education,57.9,1,IA,India,2006,IA2006DHS,ED_LITR_W_SCH,211233010,I,413032,1413320,Region,Tamil Nadu,0,,0,1,EDLITRWSCH,IADHS2006413032,2005-06,DHS,7112,5919,,
IND,New Delhi,4008511,Women who can read a whole sentence,3.5,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413000,1413000,Region,New Delhi,0,,0,1,EDLITRWRDW,IADHS2006413000,2005-06,DHS,1471,3349,,
IND,Haryana,1264385,Women who can read a whole sentence,6.4,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413001,1413010,Region,Haryana,0,,0,1,EDLITRWRDW,IADHS2006413001,2005-06,DHS,2315,2790,,
IND,Himachal Pradesh,3581129,Women who can read a whole sentence,6.9,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413002,1413020,Region,Himachal Pradesh,0,,0,1,EDLITRWRDW,IADHS2006413002,2005-06,DHS,775,3193,,
IND,Jammu & Kashmir,2154555,Women who can read a whole sentence,2,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413003,1413030,Region,Jammu & Kashmir,0,,0,1,EDLITRWRDW,IADHS2006413003,2005-06,DHS,1219,3281,,
IND,Punjab,3925827,Women who can read a whole sentence,5.3,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413005,1413050,Region,Punjab,0,,0,1,EDLITRWRDW,IADHS2006413005,2005-06,DHS,3143,3681,,
IND,Rajasthan,2750170,Women who can read a whole sentence,6.9,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413006,1413060,Region,Rajasthan,0,,0,1,EDLITRWRDW,IADHS2006413006,2005-06,DHS,6601,3892,,
IND,"Madhya Pradesh, inc Chhattisgarh",2904529,Women who can read a whole sentence,5.7,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413007,1413070,Region,"Madhya Pradesh, inc Chhattisgarh",0,,0,1,EDLITRWRDW,IADHS2006413007,2005-06,DHS,9976,10237,,
IND,Madhya Pradesh,2153102,Women who can read a whole sentence,5.6,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413008,1413080,Region,..Madhya Pradesh,0,,0,1,EDLITRWRDW,IADHS2006413008,2005-06,DHS,7225,6427,,
IND,Chhattisgarh,3016102,Women who can read a whole sentence,5.9,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413009,1413090,Region,..Chhattisgarh,0,,0,1,EDLITRWRDW,IADHS2006413009,2005-06,DHS,2751,3810,,
IND,"Uttar Pradesh, inc Uttarakhand",2159203,Women who can read a whole sentence,5.9,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413010,1413100,Region,"Uttar Pradesh, inc Uttarakhand",0,,0,1,EDLITRWRDW,IADHS2006413010,2005-06,DHS,19953,15136,,
IND,Uttar Pradesh,3996094,Women who can read a whole sentence,6,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413011,1413110,Region,..Uttar Pradesh,0,,0,1,EDLITRWRDW,IADHS2006413011,2005-06,DHS,18954,12183,,
IND,Uttarakhand,3764125,Women who can read a whole sentence,5,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413012,1413120,Region,..Uttarakhand,0,,0,1,EDLITRWRDW,IADHS2006413012,2005-06,DHS,1000,2953,,
IND,"Bihar, inc Jharkhand",2159222,Women who can read a whole sentence,4.6,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413013,1413130,Region,"Bihar, inc Jharkhand",0,,0,1,EDLITRWRDW,IADHS2006413013,2005-06,DHS,12718,6801,,
IND,Bihar,3182903,Women who can read a whole sentence,5.1,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413014,1413140,Region,..Bihar,0,,0,1,EDLITRWRDW,IADHS2006413014,2005-06,DHS,9502,3818,,
IND,Jharkhand,3964277,Women who can read a whole sentence,3.2,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413015,1413150,Region,..Jharkhand,0,,0,1,EDLITRWRDW,IADHS2006413015,2005-06,DHS,3216,2983,,
IND,Odisha,3612549,Women who can read a whole sentence,7.4,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413016,1413160,Region,Odisha,0,,0,1,EDLITRWRDW,IADHS2006413016,2005-06,DHS,4809,4540,,
IND,West Bengal,1005811,Women who can read a whole sentence,10,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413017,1413170,Region,West Bengal,0,,0,1,EDLITRWRDW,IADHS2006413017,2005-06,DHS,10386,6794,,
IND,Arunachal Pradesh,3403783,Women who can read a whole sentence,5,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413018,1413180,Region,Arunachal Pradesh,0,,0,1,EDLITRWRDW,IADHS2006413018,2005-06,DHS,125,1647,,
IND,Assam,4011026,Women who can read a whole sentence,5.4,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413019,1413190,Region,Assam,0,,0,1,EDLITRWRDW,IADHS2006413019,2005-06,DHS,3375,3840,,
IND,Manipur,3963322,Women who can read a whole sentence,3.4,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413020,1413200,Region,Manipur,0,,0,1,EDLITRWRDW,IADHS2006413020,2005-06,DHS,271,4512,,
IND,Meghalaya,3581143,Women who can read a whole sentence,6.7,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413021,1413210,Region,Meghalaya,0,,0,1,EDLITRWRDW,IADHS2006413021,2005-06,DHS,320,2124,,
IND,Mizoram,2154590,Women who can read a whole sentence,16.1,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413022,1413220,Region,Mizoram,0,,0,1,EDLITRWRDW,IADHS2006413022,2005-06,DHS,108,1791,,
IND,Nagaland,3409428,Women who can read a whole sentence,7.5,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413023,1413230,Region,Nagaland,0,,0,1,EDLITRWRDW,IADHS2006413023,2005-06,DHS,163,3896,,
IND,Sikkim,3927229,Women who can read a whole sentence,9.7,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413024,1413240,Region,Sikkim,0,,0,1,EDLITRWRDW,IADHS2006413024,2005-06,DHS,76,2127,,
IND,Tripura,2750179,Women who can read a whole sentence,9,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413025,1413250,Region,Tripura,0,,0,1,EDLITRWRDW,IADHS2006413025,2005-06,DHS,475,1906,,
IND,Goa,2870925,Women who can read a whole sentence,4.3,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413026,1413260,Region,Goa,0,,0,1,EDLITRWRDW,IADHS2006413026,2005-06,DHS,191,3464,,
IND,Gujarat,2545394,Women who can read a whole sentence,4.9,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413027,1413270,Region,Gujarat,0,,0,1,EDLITRWRDW,IADHS2006413027,2005-06,DHS,6196,3729,,
IND,Maharashtra,1107618,Women who can read a whole sentence,2.5,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413028,1413280,Region,Maharashtra,0,,0,1,EDLITRWRDW,IADHS2006413028,2005-06,DHS,12055,9034,,
IND,Andhra Pradesh including Telangana,2159235,Women who can read a whole sentence,4.6,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413029,1413290,Region,Andhra Pradesh including Telangana,0,,0,1,EDLITRWRDW,IADHS2006413029,2005-06,DHS,9555,7128,,
IND,Karnataka,781047,Women who can read a whole sentence,2,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413030,1413300,Region,Karnataka,0,,0,1,EDLITRWRDW,IADHS2006413030,2005-06,DHS,7424,6008,,
IND,Kerala,2156590,Women who can read a whole sentence,6,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413031,1413310,Region,Kerala,0,,0,1,EDLITRWRDW,IADHS2006413031,2005-06,DHS,3572,3566,,
IND,Tamil Nadu,1250182,Women who can read a whole sentence,6.1,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDW,211233020,I,413032,1413320,Region,Tamil Nadu,0,,0,1,EDLITRWRDW,IADHS2006413032,2005-06,DHS,7112,5919,,
IND,New Delhi,4008512,Women who can read part of a sentence,2.5,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413000,1413000,Region,New Delhi,0,,0,1,EDLITRWRDP,IADHS2006413000,2005-06,DHS,1471,3349,,
IND,Haryana,1264386,Women who can read part of a sentence,3.7,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413001,1413010,Region,Haryana,0,,0,1,EDLITRWRDP,IADHS2006413001,2005-06,DHS,2315,2790,,
IND,Himachal Pradesh,3581130,Women who can read part of a sentence,6.5,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413002,1413020,Region,Himachal Pradesh,0,,0,1,EDLITRWRDP,IADHS2006413002,2005-06,DHS,775,3193,,
IND,Jammu & Kashmir,2154556,Women who can read part of a sentence,1.8,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413003,1413030,Region,Jammu & Kashmir,0,,0,1,EDLITRWRDP,IADHS2006413003,2005-06,DHS,1219,3281,,
IND,Punjab,3925828,Women who can read part of a sentence,5.6,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413005,1413050,Region,Punjab,0,,0,1,EDLITRWRDP,IADHS2006413005,2005-06,DHS,3143,3681,,
IND,Rajasthan,2750171,Women who can read part of a sentence,3.3,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413006,1413060,Region,Rajasthan,0,,0,1,EDLITRWRDP,IADHS2006413006,2005-06,DHS,6601,3892,,
IND,"Madhya Pradesh, inc Chhattisgarh",2904530,Women who can read part of a sentence,6.1,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413007,1413070,Region,"Madhya Pradesh, inc Chhattisgarh",0,,0,1,EDLITRWRDP,IADHS2006413007,2005-06,DHS,9976,10237,,
IND,Madhya Pradesh,2153111,Women who can read part of a sentence,6,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413008,1413080,Region,..Madhya Pradesh,0,,0,1,EDLITRWRDP,IADHS2006413008,2005-06,DHS,7225,6427,,
IND,Chhattisgarh,3016103,Women who can read part of a sentence,6.6,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413009,1413090,Region,..Chhattisgarh,0,,0,1,EDLITRWRDP,IADHS2006413009,2005-06,DHS,2751,3810,,
IND,"Uttar Pradesh, inc Uttarakhand",2159204,Women who can read part of a sentence,4.7,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413010,1413100,Region,"Uttar Pradesh, inc Uttarakhand",0,,0,1,EDLITRWRDP,IADHS2006413010,2005-06,DHS,19953,15136,,
IND,Uttar Pradesh,3996095,Women who can read part of a sentence,4.7,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413011,1413110,Region,..Uttar Pradesh,0,,0,1,EDLITRWRDP,IADHS2006413011,2005-06,DHS,18954,12183,,
IND,Uttarakhand,3764126,Women who can read part of a sentence,5.9,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413012,1413120,Region,..Uttarakhand,0,,0,1,EDLITRWRDP,IADHS2006413012,2005-06,DHS,1000,2953,,
IND,"Bihar, inc Jharkhand",2159224,Women who can read part of a sentence,3.7,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413013,1413130,Region,"Bihar, inc Jharkhand",0,,0,1,EDLITRWRDP,IADHS2006413013,2005-06,DHS,12718,6801,,
IND,Bihar,3182904,Women who can read part of a sentence,4,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413014,1413140,Region,..Bihar,0,,0,1,EDLITRWRDP,IADHS2006413014,2005-06,DHS,9502,3818,,
IND,Jharkhand,3964278,Women who can read part of a sentence,3,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413015,1413150,Region,..Jharkhand,0,,0,1,EDLITRWRDP,IADHS2006413015,2005-06,DHS,3216,2983,,
IND,Odisha,3612550,Women who can read part of a sentence,3.8,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413016,1413160,Region,Odisha,0,,0,1,EDLITRWRDP,IADHS2006413016,2005-06,DHS,4809,4540,,
IND,West Bengal,1005812,Women who can read part of a sentence,7,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413017,1413170,Region,West Bengal,0,,0,1,EDLITRWRDP,IADHS2006413017,2005-06,DHS,10386,6794,,
IND,Arunachal Pradesh,3403784,Women who can read part of a sentence,7.4,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413018,1413180,Region,Arunachal Pradesh,0,,0,1,EDLITRWRDP,IADHS2006413018,2005-06,DHS,125,1647,,
IND,Assam,4011027,Women who can read part of a sentence,5.7,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413019,1413190,Region,Assam,0,,0,1,EDLITRWRDP,IADHS2006413019,2005-06,DHS,3375,3840,,
IND,Manipur,3963323,Women who can read part of a sentence,2.9,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413020,1413200,Region,Manipur,0,,0,1,EDLITRWRDP,IADHS2006413020,2005-06,DHS,271,4512,,
IND,Meghalaya,3581144,Women who can read part of a sentence,10.8,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413021,1413210,Region,Meghalaya,0,,0,1,EDLITRWRDP,IADHS2006413021,2005-06,DHS,320,2124,,
IND,Mizoram,2154591,Women who can read part of a sentence,3.9,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413022,1413220,Region,Mizoram,0,,0,1,EDLITRWRDP,IADHS2006413022,2005-06,DHS,108,1791,,
IND,Nagaland,3409429,Women who can read part of a sentence,7.9,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413023,1413230,Region,Nagaland,0,,0,1,EDLITRWRDP,IADHS2006413023,2005-06,DHS,163,3896,,
IND,Sikkim,3927230,Women who can read part of a sentence,10.2,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413024,1413240,Region,Sikkim,0,,0,1,EDLITRWRDP,IADHS2006413024,2005-06,DHS,76,2127,,
IND,Tripura,2750094,Women who can read part of a sentence,7.4,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413025,1413250,Region,Tripura,0,,0,1,EDLITRWRDP,IADHS2006413025,2005-06,DHS,475,1906,,
IND,Goa,2870926,Women who can read part of a sentence,3.8,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413026,1413260,Region,Goa,0,,0,1,EDLITRWRDP,IADHS2006413026,2005-06,DHS,191,3464,,
IND,Gujarat,2545395,Women who can read part of a sentence,5.2,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413027,1413270,Region,Gujarat,0,,0,1,EDLITRWRDP,IADHS2006413027,2005-06,DHS,6196,3729,,
IND,Maharashtra,1107619,Women who can read part of a sentence,4.9,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413028,1413280,Region,Maharashtra,0,,0,1,EDLITRWRDP,IADHS2006413028,2005-06,DHS,12055,9034,,
IND,Andhra Pradesh including Telangana,2159236,Women who can read part of a sentence,6.6,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413029,1413290,Region,Andhra Pradesh including Telangana,0,,0,1,EDLITRWRDP,IADHS2006413029,2005-06,DHS,9555,7128,,
IND,Karnataka,781057,Women who can read part of a sentence,4,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413030,1413300,Region,Karnataka,0,,0,1,EDLITRWRDP,IADHS2006413030,2005-06,DHS,7424,6008,,
IND,Kerala,2156591,Women who can read part of a sentence,2,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413031,1413310,Region,Kerala,0,,0,1,EDLITRWRDP,IADHS2006413031,2005-06,DHS,3572,3566,,
IND,Tamil Nadu,1250183,Women who can read part of a sentence,5.4,1,IA,India,2006,IA2006DHS,ED_LITR_W_RDP,211233030,I,413032,1413320,Region,Tamil Nadu,0,,0,1,EDLITRWRDP,IADHS2006413032,2005-06,DHS,7112,5919,,
IND,New Delhi,4008513,Women who cannot read at all,22.5,1,IA,India,2006,IA2006DHS,ED_LITR_W_NRD,211233040,I,413000,1413000,Region,New Delhi,0,,0,1,EDLITRWNRD,IADHS2006413000,2005-06,DHS,1471,3349,,
IND,Haryana,1264380,Women who cannot read at all,39.5,1,IA,India,2006,IA2006DHS,ED_LITR_W_NRD,211233040,I,413001,1413010,Region,Haryana,0,,0,1,EDLITRWNRD,IADHS2006413001,2005-06,DHS,2315,2790,,
IND,Himachal Pradesh,3581132,Women who cannot read at all,20.3,1,IA,India,2006,IA2006DHS,ED_LITR_W_NRD,211233040,I,413002,1413020,Region,Himachal Pradesh,0,,0,1,EDLITRWNRD,IADHS2006413002,2005-06,DHS,775,3193,,
IND,Jammu & Kashmir,2154557,Women who cannot read at all,45.8,1,IA,India,2006,IA2006DHS,ED_LITR_W_NRD,211233040,I,413003,1413030,Region,Jammu & Kashmir,0,,0,1,EDLITRWNRD,IADHS2006413003,2005-06,DHS,1219,3281,,
IND,Punjab,3925829,Women who cannot read at all,31.1,1,IA,India,2006,IA2006DHS,ED_LITR_W_NRD,211233040,I,413005,1413050,Region,Punjab,0,,0,1,EDLITRWNRD,IADHS2006413005,2005-06,DHS,3143,3681,,
IND,Rajasthan,2750172,Women who cannot read at all,63.7,1,IA,India,2006,IA2006DHS,ED_LITR_W_NRD,211233040,I,413006,1413060,Region,Rajasthan,0,,0,1,EDLITRWNRD,IADHS2006413006,2005-06,DHS,6601,3892,,
IND,"Madhya Pradesh, inc Chhattisgarh",2904531,Women who cannot read at all,55.3,1,IA,India,2006,IA2006DHS,ED_LITR_W_NRD,211233040,I,413007,1413070,Region,"Madhya Pradesh, inc Chhattisgarh",0,,0,1,EDLITRWNRD,IADHS2006413007,2005-06,DHS,9976,10237,,
IND,Madhya Pradesh,2153097,Women who cannot read at all,55.4,1,IA,India,2006,IA2006DHS,ED_LITR_W_NRD,211233040,I,413008,1413080,Region,..Madhya Pradesh,0,,0,1,EDLITRWNRD,IADHS2006413008,2005-06,DHS,7225,6427,,
